Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,49.45,135.15,66.1,181.75,179.15,20.96,-92.36,65.7,-61.33,0,1.43,0.29,6.188,20220919_092141.044,PHASE_0,5.497,-2.14,-132.73
23.65,48.4,153.9,57.55,201.8,180.95,20.96,-92.36,65.7,-61.33,0,1.43,0.29,6.188,20220919_092141.153,PHASE_0,5.497,-2.14,-132.73
23.15,42.15,173.65,47.9,212.2,148.15,20.93,-94.43,63.7,-64.02,0,1.44,0.35,6.203,20220919_092141.481,PHASE_0,5.275,-2.063,-137.52
22.9,40.1,189.55,42.4,223.4,138,20.93,-94.43,63.7,-64.02,0,1.44,0.35,6.203,20220919_092141.592,PHASE_0,5.275,-2.063,-137.52
22.9,39.55,198.15,38.8,236.7,139.05,20.93,-98.23,61.1,-67.57,0,1.46,0.4,6.179,20220919_092141.698,PHASE_0,4.92,-1.922,-144.87
23.15,65.6,181.25,39.55,230.45,131.75,20.97,-97.97,59.8,-69.36,0,1.44,0.32,6.178,20220919_092141.807,PHASE_0,4.906,-1.873,-146.36
22.9,103.6,142.7,77.3,215.1,139.05,20.87,-98.77,56.1,-74.56,0,1.46,0.46,6.178,20220919_092141.918,PHASE_0,4.757,-1.716,-152.46
23.95,118.2,125.5,82,206.25,164.05,20.87,-98.77,56.1,-74.56,0,1.46,0.46,6.178,20220919_092142.032,PHASE_0,4.757,-1.716,-152.46
23.4,131.25,115.35,74.45,211.7,222.65,20.9,-99.6,55.7,-75.13,0,1.46,0.39,6.178,20220919_092142.134,PHASE_0,4.693,-1.681,-153.83
22.9,159.1,90.85,144.5,219.25,245.3,20.88,-98.38,53.7,-78,0,1.43,0.21,6.171,20220919_092142.353,PHASE_0,4.733,-1.618,-155.5
22.9,187.75,71.05,166.9,213.25,257.55,20.88,-98.38,53.7,-78,0,1.43,0.21,6.173,20220919_092142.463,PHASE_0,4.733,-1.618,-155.5
23.4,198.15,64.05,191.1,214.8,130.45,21.21,-106.01,52.3,-80.04,0,1.44,0.32,6.173,20220919_092142.575,PHASE_0,4.222,-1.349,-164.84
22.1,180.7,72.9,200.75,226.8,233.05,21.21,-106.01,52.3,-80.04,0,1.44,0.32,6.239,20220919_092142.686,PHASE_0,4.222,-1.349,-164.84
24.2,163.5,89.05,97.9,194.5,210.15,23.69,-107.79,50.9,-82.11,0,1.44,0.37,6.536,20220919_092142.900,PHASE_0,4.145,-1.052,-166.21
24.45,160.15,89.55,51.55,160.65,200,23.69,-107.79,50.9,-82.11,0,1.44,0.37,6.819,20220919_092143.015,PHASE_0,4.145,-1.052,-166.21
23.4,172.1,79.65,53.6,152.6,202.3,25.19,-109.99,45.2,-90.8,0,1.46,0.46,6.819,20220919_092143.122,PHASE_0,3.99,-0.594,-175.6
24.2,184.85,72.65,54.4,152.3,205.95,26.5,-105.3,39,-100.9,0,1.46,0.5,6.819,20220919_092143.341,PHASE_0,4.245,-0.281,-179.7
22.35,179.4,76.3,44,168.2,207,26.5,-105.3,39,-100.9,0,1.46,0.5,7.064,20220919_092143.451,PHASE_0,4.245,-0.281,-179.7
24.45,179.4,76.3,44.75,190.1,213.25,29,-104.3,37.6,-103.3,0,1.46,0.29,7.234,20220919_092143.779,PHASE_0,4.304,-0.035,-178.6
