Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.7,162.2,77.05,153.1,189.55,226.8,22.27,-99.27,58.3,-71.45,0,1.08,0.83,6.384,20220919_094556.051,PHASE_0,4.816,-1.682,-148.45
23.15,188,101.8,116.4,191.1,220.55,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.272,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.380,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.492,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.601,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.708,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.824,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094556.925,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094557.035,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,20220919_094557.146,PHASE_0,4.427,-1.177,-162.65
23.65,197.9,94.5,110.4,186.95,214.3,23.27,-103.07,50.4,-82.85,0,1.07,0.83,6.479,P_20220919_094557.227,PHASE_0,4.427,-1.177,-162.65
