Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.25,72.9,103.35,56.5,137.2,154.15,19.83,-75.23,73,-51.71,0,1.14,0.26,4.351,20220919_095550.986,PHASE_0,7.057,-2.296,-107.11
24.45,81.25,106.5,78.35,142.15,153.1,19.83,-75.23,73,-51.71,0,1.14,0.26,4.351,20220919_095551.098,PHASE_0,7.057,-2.296,-107.11
22.9,84.85,103.9,77.85,147.9,152.85,20.38,-77.58,71.5,-53.66,0,1.15,0.29,4.351,20220919_095551.209,PHASE_0,6.836,-2.253,-110.86
24.7,86.15,111.7,77.85,142.4,149.45,20.38,-77.58,71.5,-53.66,0,1.15,0.29,4.347,20220919_095551.317,PHASE_0,6.836,-2.253,-110.86
24.2,80.7,114.55,78.6,146.6,29.15,20.78,-80.98,68.3,-57.87,0,1.15,0.29,4.347,20220919_095551.424,PHASE_0,6.46,-2.196,-118.07
23.4,73.15,117.95,74.45,161.95,158.05,20.78,-80.98,68.3,-57.87,0,1.15,0.29,4.751,20220919_095551.534,PHASE_0,6.46,-2.196,-118.07
23.65,53.6,129.65,48.65,165.85,174.2,21.02,-82.52,68.7,-57.34,0,1.14,0.23,4.423,20220919_095551.641,PHASE_0,6.366,-2.193,-118.84
24.2,64.55,122.9,49.7,160.15,164.3,21.36,-83.76,70,-55.63,0,1.12,0.21,4.423,20220919_095551.753,PHASE_0,6.334,-2.195,-118.03
22.35,52.6,125.25,55.45,160.9,162.2,21.36,-83.76,70,-55.63,0,1.12,0.21,4.325,20220919_095551.858,PHASE_0,6.334,-2.195,-118.03
23.15,54.9,129.65,61.7,168.2,155.7,21.72,-86.32,71.5,-53.66,0,1.14,0.26,4.325,20220919_095551.970,PHASE_0,6.206,-2.208,-118.26
23.4,55.7,132.25,67.15,172.9,157.55,21.72,-90.62,68.7,-57.34,0,1.14,0.26,6.224,20220919_095552.079,PHASE_0,5.763,-2.157,-126.24
23.4,53.9,135.9,68.2,183.55,163,21.93,-90.83,68.7,-57.34,0,1.14,0.26,6.224,20220919_095552.188,PHASE_0,5.755,-2.135,-126.24
22.9,51.55,144,84.1,197.9,166.9,21.96,-90.56,65.2,-62,0,1.14,0.23,6.224,20220919_095552.298,PHASE_0,5.654,-2.035,-130.6
22.9,56.25,152.3,107.55,217.15,166.4,21.96,-90.56,65.2,-62,0,1.14,0.23,6.224,20220919_095552.411,PHASE_0,5.654,-2.035,-130.6
22.9,56.25,152.3,107.55,217.15,166.4,21.96,-90.56,65.2,-62,0,1.14,0.23,6.224,20220919_095552.520,PHASE_0,5.654,-2.035,-130.6
22.9,56.25,152.3,107.55,217.15,166.4,21.96,-90.56,65.2,-62,0,1.14,0.23,6.224,20220919_095552.628,PHASE_0,5.654,-2.035,-130.6
22.9,56.25,152.3,107.55,217.15,166.4,21.96,-90.56,65.2,-62,0,1.14,0.23,6.224,20220919_095552.736,PHASE_0,5.654,-2.035,-130.6
23.4,46.6,176.8,56.5,220.3,161.7,21.96,-96.76,61.8,-66.61,0,1.15,0.32,6.245,20220919_095552.845,PHASE_0,5.081,-1.878,-141.41
24.7,132.55,103.6,65.35,210.4,242.95,21.18,-96.78,59.4,-69.92,0,1.14,0.3,6.081,20220919_095553.500,PHASE_0,4.988,-1.857,-145.52
24.45,151.55,94.5,102.6,202.05,216.65,21.18,-96.78,59.4,-69.92,0,1.14,0.3,6.081,20220919_095553.611,PHASE_0,4.988,-1.857,-145.52
23.15,189.55,56.25,165.85,181.5,199.2,21.37,-94.37,51.1,-81.81,0,1.19,0.4,5.991,20220919_095553.722,PHASE_0,4.96,-1.528,-154.81
23.15,189.55,56.25,165.85,181.5,199.2,21.37,-94.37,51.1,-81.81,0,1.19,0.4,5.991,20220919_095553.832,PHASE_0,4.96,-1.528,-154.81
23.15,188.25,58.55,211.15,234.6,236.7,22.57,-94.67,44.3,-92.22,0,1.21,0.35,6.241,20220919_095554.162,PHASE_0,4.846,-1.091,-164.32
23.65,184.6,67.15,208.55,231.75,229.15,22.57,-94.67,44.3,-92.22,0,1.21,0.35,6.241,20220919_095554.267,PHASE_0,4.846,-1.091,-164.32
23.65,184.6,67.15,208.55,231.75,229.15,22.57,-94.67,44.3,-92.22,0,1.21,0.35,6.241,20220919_095554.377,PHASE_0,4.846,-1.091,-164.32
24.45,172.1,77.05,158.55,214.55,200.75,23.55,-100.45,40.2,-98.88,0,1.21,0.42,6.401,20220919_095554.488,PHASE_0,4.486,-0.682,-175.78
24.7,173.4,73.4,151.8,205.45,197.1,24.74,-100.94,40.7,-98.05,0,1.14,0.22,6.401,20220919_095554.598,PHASE_0,4.475,-0.607,-174.25
24.45,180.7,67.7,172.1,214.05,209.85,25.81,-100.31,39,-100.9,0,1.12,0.11,7.135,20220919_095554.815,PHASE_0,4.511,-0.44,-175.4
24.45,181.25,67.7,172.35,220.3,216.1,26.78,-99.58,36.4,-105.4,0,1.14,0.16,7.135,20220919_095555.037,PHASE_0,4.547,-0.225,-178.2
24.45,181.25,67.7,172.35,220.3,216.1,26.78,-99.58,36.4,-105.4,0,1.14,0.16,7.135,20220919_095555.144,PHASE_0,4.547,-0.225,-178.2
24.45,181.25,67.7,172.35,220.3,216.1,26.78,-99.58,36.4,-105.4,0,1.14,0.16,7.135,P_20220919_095555.228,PHASE_0,4.547,-0.225,-178.2
