Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.1,96.35,119.25,74.45,197.9,189.05,21.56,-88.76,61.4,-67.16,0,1.14,1.14,6.047,20220919_092211.887,PHASE_0,5.646,-1.961,-134.36
24.2,93.45,120.55,92.15,225.75,210.15,21.56,-88.76,61.4,-67.16,0,1.14,1.14,6.047,20220919_092211.997,PHASE_0,5.646,-1.961,-134.36
23.65,95.05,117.95,79.9,241.4,246.05,21.26,-89.26,62.8,-65.24,0,1.12,0.95,6.03,20220919_092212.105,PHASE_0,5.645,-2.034,-133.24
23.65,113.5,99.7,105.95,239.55,250.0,21.19,-89.19,62.8,-65.24,0,1.12,0.95,5.965,20220919_092212.219,PHASE_0,5.648,-2.041,-133.24
24.2,131.25,76.55,139.8,226.3,246.85,21.16,-90.26,54.5,-76.85,0,1.11,0.96,5.965,20220919_092212.326,PHASE_0,5.316,-1.74,-145.95
24.2,150.75,63.0,157.0,211.15,232.8,21.16,-90.26,54.5,-76.85,0,1.11,0.96,5.99,20220919_092212.433,PHASE_0,5.316,-1.74,-145.95
24.45,160.4,47.1,154.9,177.6,250.5,21.35,-97.95,52.2,-80.19,0,1.1,1.27,5.99,20220919_092212.548,PHASE_0,4.745,-1.52,-156.79
22.9,172.9,33.05,151.8,170.3,260.65,21.35,-97.95,52.2,-80.19,0,1.1,1.27,6.042,20220919_092212.655,PHASE_0,4.745,-1.52,-156.79
22.9,156.25,50.5,188.8,220.05,241.9,22.0,-95.7,48.6,-85.55,0,1.1,1.15,6.042,20220919_092212.766,PHASE_0,4.84,-1.337,-159.25
25.0,149.45,59.1,177.05,224.45,230.95,22.0,-95.7,48.6,-85.55,0,1.1,1.15,6.042,20220919_092212.876,PHASE_0,4.84,-1.337,-159.25
23.65,151.3,57.25,160.9,216.65,223.95,23.08,-96.78,46.6,-88.62,0,1.11,1.25,6.042,20220919_092212.981,PHASE_0,4.761,-1.13,-162.32
23.15,148.95,57.0,154.9,206.25,219.5,23.08,-96.78,46.6,-88.62,0,1.11,1.25,6.318,20220919_092213.093,PHASE_0,4.761,-1.13,-162.32
25.25,152.3,55.45,145.55,199.7,211.7,24.49,-99.09,44.8,-91.43,0,1.14,1.39,6.318,20220919_092213.201,PHASE_0,4.618,-0.883,-166.03
31.25,152.6,55.45,107.8,193.45,95.05,25.81,-99.51,40.8,-97.89,0,1.14,1.21,6.617,20220919_092213.309,PHASE_0,4.567,-0.556,-171.59
23.15,151.8,54.15,91.4,189.05,217.95,25.81,-99.51,40.8,-97.89,0,1.14,1.21,6.937,20220919_092213.417,PHASE_0,4.567,-0.556,-171.59
23.4,152.6,55.95,82.25,184.6,220.05,27.02,-97.72,39.4,-100.22,0,1.14,1.03,6.937,20220919_092213.529,PHASE_0,4.667,-0.41,-170.92
24.2,156.5,52.05,64.55,173.4,220.8,27.02,-97.72,39.4,-100.22,0,1.14,1.03,7.244,20220919_092213.634,PHASE_0,4.667,-0.41,-170.92
22.9,157.25,51.3,57.55,188.25,220.3,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.244,20220919_092213.745,PHASE_0,4.702,-0.193,-173.04
23.65,157.8,51.0,52.3,189.8,222.1,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.36,20220919_092213.856,PHASE_0,4.702,-0.193,-173.04
23.65,157.8,51.0,52.3,189.8,222.1,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.36,P_20220919_092213.892,PHASE_0,4.702,-0.193,-173.04
