Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
36.7,56.75,126.55,68.2,184.35,162.5,20.94,-88.24,65.5,-61.59,0,0.48,1.29,6.1,20220919_094108.177,PHASE_0,5.804,-2.149,-128.89
22.9,48.4,131.25,67.15,186.95,172.35,20.94,-90.34,62.9,-65.11,0,0.51,1.42,6.168,20220919_094108.281,PHASE_0,5.556,-2.065,-134.51
23.15,46.6,156.5,51.55,207.55,177.3,20.94,-90.34,62.9,-65.11,0,0.51,1.42,6.168,20220919_094108.392,PHASE_0,5.556,-2.065,-134.51
23.15,46.6,156.5,51.55,207.55,177.3,20.94,-90.34,62.9,-65.11,0,0.51,1.42,6.168,20220919_094108.504,PHASE_0,5.556,-2.065,-134.51
23.15,46.6,156.5,51.55,207.55,177.3,20.94,-90.34,62.9,-65.11,0,0.51,1.42,6.168,20220919_094108.609,PHASE_0,5.556,-2.065,-134.51
34.1,90.85,126.8,65.85,184.85,154.15,20.96,-92.46,58.9,-70.61,0,0.5,1.34,6.188,20220919_094108.718,PHASE_0,5.277,-1.909,-142.11
23.15,124.2,93.75,123.4,190.35,168.2,20.8,-99.2,57.0,-73.28,0,0.47,1.42,6.188,20220919_094108.827,PHASE_0,4.746,-1.752,-151.68
22.9,101.55,117.15,110.9,234.6,61.7,20.75,-97.15,58.7,-70.89,0,0.45,1.27,6.231,20220919_094108.938,PHASE_0,4.929,-1.861,-147.29
23.15,146.05,88.8,122.65,197.65,209.1,20.75,-97.15,58.7,-70.89,0,0.45,1.27,6.091,20220919_094109.044,PHASE_0,4.929,-1.861,-147.29
22.9,166.4,74.45,137.2,197.9,209.85,20.69,-90.79,52.0,-80.48,0,0.5,1.28,6.091,20220919_094109.155,PHASE_0,5.201,-1.674,-150.58
22.9,171.85,76.3,159.85,202.3,214.3,20.69,-90.79,52.0,-80.48,0,0.5,1.28,6.093,20220919_094109.266,PHASE_0,5.201,-1.674,-150.58
22.35,170.3,77.05,155.45,217.4,223.65,20.78,-105.98,48.4,-85.86,0,0.47,1.43,6.093,20220919_094109.374,PHASE_0,4.173,-1.19,-171.06
21.05,174.2,75.5,156.25,229.4,240.6,20.78,-105.98,48.4,-85.86,0,0.47,1.43,6.157,20220919_094109.484,PHASE_0,4.173,-1.19,-171.06
22.9,176.8,71.85,177.05,232.0,241.9,21.22,-100.32,46.2,-89.24,0,0.45,1.25,6.157,20220919_094109.593,PHASE_0,4.501,-1.19,-168.34
25.5,174.45,82.0,130.95,204.4,208.85,22.32,-102.62,41.3,-97.06,0,0.51,1.34,6.316,20220919_094109.701,PHASE_0,4.354,-0.789,-177.36
25.5,174.45,82.0,130.95,204.4,208.85,22.32,-102.62,41.3,-97.06,0,0.51,1.34,6.316,20220919_094109.812,PHASE_0,4.354,-0.789,-177.36
27.3,171.05,77.05,103.1,197.65,203.35,22.32,-102.62,41.3,-97.06,0,0.51,1.34,6.316,20220919_094109.921,PHASE_0,4.354,-0.789,-177.36
23.95,166.4,79.9,86.95,189.3,201.55,23.9,-104.7,40.4,-98.55,0,0.5,1.53,6.316,20220919_094110.033,PHASE_0,4.258,-0.568,-179.35
23.95,166.4,79.9,86.95,189.3,201.55,23.9,-104.7,40.4,-98.55,0,0.5,1.53,6.316,20220919_094110.142,PHASE_0,4.258,-0.568,-179.35
24.7,163.8,81.25,69.5,188.25,199.2,23.9,-104.7,40.4,-98.55,0,0.5,1.53,6.746,20220919_094110.250,PHASE_0,4.258,-0.568,-179.35
23.65,176.3,72.9,50.75,180.95,205.95,27.11,-104.91,35.5,-106.99,0,0.47,1.32,7.251,20220919_094110.363,PHASE_0,4.275,-0.039,-184.79
23.65,176.3,72.9,50.75,180.95,205.95,27.11,-104.91,35.5,-106.99,0,0.47,1.32,7.251,20220919_094110.468,PHASE_0,4.275,-0.039,-184.79
23.65,176.3,72.9,50.75,180.95,205.95,27.11,-104.91,35.5,-106.99,0,0.47,1.32,7.251,20220919_094110.583,PHASE_0,4.275,-0.039,-184.79
23.65,176.3,72.9,50.75,180.95,205.95,27.11,-104.91,35.5,-106.99,0,0.47,1.32,7.251,20220919_094110.688,PHASE_0,4.275,-0.039,-184.79
24.2,177.85,71.6,40.1,187.2,208.85,28.54,-103.94,34.0,-109.71,0,0.5,1.38,7.628,20220919_094110.807,PHASE_0,4.33,0.139,-185.11
25.25,179.65,68.75,23.65,202.6,212.5,31.51,-103.81,31.8,-113.82,0,0.51,1.35,8.52,20220919_094110.907,PHASE_0,4.333,0.5,-186.12
25.25,179.65,68.75,23.65,202.6,212.5,31.51,-103.81,31.8,-113.82,0,0.51,1.35,8.52,P_20220919_094111.006,PHASE_0,4.333,0.5,-186.12
