Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.5,53.35,122.9,84.35,185.65,165.85,21.2,-86.1,66.6,-60.12,0,1.17,-0.02,4.344,20220919_095423.374,PHASE_0,6.017,-2.148,-125.02
27.05,49.7,134.85,64.3,190.85,164.3,21.2,-86.1,66.6,-60.12,0,1.17,-0.02,6.128,20220919_095423.486,PHASE_0,6.017,-2.148,-125.02
24.7,47.9,164.55,43.75,214.55,165.85,21.18,-88.88,67.2,-59.32,0,1.17,0.02,6.124,20220919_095423.596,PHASE_0,5.824,-2.171,-127.02
25.75,54.9,165.35,42.4,214.3,165.85,21.18,-92.38,63.4,-64.43,0,1.18,0.05,6.124,20220919_095423.698,PHASE_0,5.428,-2.046,-135.63
23.4,72.35,140.85,49.7,204.4,166.9,21.18,-92.38,63.4,-64.43,0,1.18,0.05,6.133,20220919_095423.811,PHASE_0,5.428,-2.046,-135.63
22.9,70.55,123.65,73.4,209.1,173.65,21.12,-92.92,62.1,-66.2,0,1.17,0.09,6.133,20220919_095423.922,PHASE_0,5.345,-2.004,-138.0
22.9,59.35,131.25,85.65,239.8,180.95,21.12,-92.92,62.1,-66.2,0,1.17,0.09,6.133,20220919_095424.030,PHASE_0,5.345,-2.004,-138.0
22.9,66.1,129.9,102.85,250.5,63.5,21.05,-94.15,62.0,-66.33,0,1.17,0.16,6.133,20220919_095424.140,PHASE_0,5.248,-1.996,-139.43
23.15,86.95,107.55,140.35,244.5,191.1,21.05,-94.15,62.0,-66.33,0,1.17,0.16,6.143,20220919_095424.251,PHASE_0,5.248,-1.996,-139.43
23.15,118.45,51.8,197.9,217.4,203.35,20.92,-91.72,61.5,-67.02,0,1.17,0.18,6.143,20220919_095424.358,PHASE_0,5.408,-2.012,-137.82
23.65,120.3,48.15,189.55,213.8,211.95,20.92,-91.72,61.5,-67.02,0,1.17,0.18,6.12,20220919_095424.465,PHASE_0,5.408,-2.012,-137.82
23.15,110.15,47.9,178.35,221.35,224.7,20.8,-98.5,52.3,-80.04,0,1.15,0.22,6.12,20220919_095424.575,PHASE_0,4.696,-1.559,-157.74
25.25,100.75,50.75,169.5,230.95,237.5,20.8,-97.4,52.7,-79.46,0,1.14,0.09,6.082,20220919_095424.683,PHASE_0,4.776,-1.598,-156.06
23.4,102.05,43.75,183.85,222.65,231.5,21.09,-95.89,49.8,-83.75,0,1.14,0.04,6.122,20220919_095424.796,PHASE_0,4.827,-1.467,-158.55
23.65,117.15,31.75,193.45,214.3,221.6,21.09,-95.89,49.8,-83.75,0,1.14,0.04,6.122,20220919_095424.902,PHASE_0,4.827,-1.467,-158.55
24.45,117.95,38.25,190.85,210.9,218.45,21.63,-99.53,45.4,-90.48,0,1.15,0.11,6.122,20220919_095425.012,PHASE_0,4.548,-1.134,-168.38
24.45,119.5,42.4,189.55,212.2,218.75,21.63,-99.53,45.4,-90.48,0,1.15,0.11,6.122,20220919_095425.120,PHASE_0,4.548,-1.134,-168.38
26.3,134.85,41.4,199.2,223.15,225.75,22.49,-100.29,45.1,-90.95,0,1.17,0.09,6.259,20220919_095425.235,PHASE_0,4.516,-1.034,-168.75
26.3,134.85,41.4,199.2,223.15,225.75,22.49,-100.29,45.1,-90.95,0,1.17,0.09,6.259,20220919_095425.345,PHASE_0,4.516,-1.034,-168.75
23.95,133.85,43.2,191.65,226.8,223.65,22.49,-100.29,45.1,-90.95,0,1.17,0.09,6.259,20220919_095425.452,PHASE_0,4.516,-1.034,-168.75
26.0,128.9,50.75,160.15,216.65,219.5,23.69,-99.09,40.7,-98.05,0,1.18,0.07,6.599,20220919_095425.564,PHASE_0,4.567,-0.727,-173.45
25.0,131.25,51.3,147.65,209.6,213.25,25.18,-101.38,41.0,-97.56,0,1.21,0.25,7.01,20220919_095425.669,PHASE_0,4.456,-0.58,-173.76
25.0,132.55,49.7,137.2,201.55,208.3,25.18,-101.38,41.0,-97.56,0,1.21,0.25,7.01,20220919_095425.780,PHASE_0,4.456,-0.58,-173.76
25.0,132.55,49.7,137.2,201.55,208.3,25.18,-101.38,41.0,-97.56,0,1.21,0.25,7.01,20220919_095425.895,PHASE_0,4.456,-0.58,-173.76
25.0,132.55,49.7,137.2,201.55,208.3,25.18,-101.38,41.0,-97.56,0,1.21,0.25,7.01,20220919_095426.001,PHASE_0,4.456,-0.58,-173.76
25.0,132.55,49.7,137.2,201.55,208.3,25.18,-101.38,41.0,-97.56,0,1.21,0.25,7.01,20220919_095426.114,PHASE_0,4.456,-0.58,-173.76
25.25,134.85,51.0,89.55,181.5,207.55,28.31,-102.21,38.9,-101.07,0,1.18,0.14,7.281,20220919_095426.218,PHASE_0,4.42,-0.203,-174.97
23.65,164.05,50.5,80.7,181.75,207.55,29.63,-100.13,37.2,-103.99,0,1.18,0.14,7.623,20220919_095426.329,PHASE_0,4.527,-0.037,-174.49
25.25,170.05,54.4,72.9,186.15,207.55,30.78,-99.28,35.1,-107.71,0,1.17,0.12,8.009,20220919_095426.436,PHASE_0,4.561,0.167,-176.21
25.25,170.05,54.4,72.9,186.15,207.55,30.78,-99.28,35.1,-107.71,0,1.17,0.12,8.009,P_20220919_095426.472,PHASE_0,4.561,0.167,-176.21
